Address,Google Maps URL,latitude,longitude,NAddress
CARRETERA ESTATAL IZUCAR ATENCINGO S-N,"https://www.google.com/maps/search/?api=1&query=18.5128134,-98.6051389",18.5128134,-98.605138,"Calle Adalberto García, Atencingo, Chietla, Puebla, México"
CHAMIZAL S-N,"https://www.google.com/maps/search/?api=1&query=19.5464312,-99.1344573",19.5464312,-99.134457,"Avenida del Castillo, Colonia Cuautepec El Bajo, Gustavo A. Madero, Ciudad de México, 07170, México"
CARRETERA FEDERAL SAN HIPOLITI XALAPA,"https://www.google.com/maps/search/?api=1&query=19.5437751,-96.91018059999999",19.5437751,-96.9101806,"Privada Gobernador Gonzalo Vázquez Vela, El Mirador, Xalapa, Veracruz, 91143, México"
PLUTARCO ELIA CALLES #4112 ESQ BARRANCA SECA,,,,N/A
"6 PONIENTE ENTRE LA 23 Y 25 NORTE, FALDAS DEL CERRO TECHACHALES",,,,N/A
COMPLEJO MEDICO GONZALO RIO ARRONTE DEL MUNICIPIO DE ATLIXCO,"https://www.google.com/maps/search/?api=1&query=18.9027054,-98.41599950000001",18.9027054,-98.4159995,"Carretera Puebla-Matamoros, San Agustín Ixtahuixtla, Atlixco, Puebla, 74200, México"
2 NORTE NUM 2332 Y 24 OTE,,,,N/A
CALLE AMBROSIO SIN NÚMERO,"https://www.google.com/maps/search/?api=1&query=40.45738,-3.7067751",40.45738,-3.706775,"5, Calle de Ambrosio Vallejo, Berruguete, Tetuán, Madrid, Comunidad de Madrid, 28039, España"
CALLE PINOS S-N,,,,N/A
CARRETERA FEDERAL 160 S-N,"https://www.google.com/maps/search/?api=1&query=18.9010368,-98.9820091",18.9010368,-98.982009,"Autopista México - Cuautla, Oaxtepec, Yautepec, Morelos, 62738, México"
JUAREZ NUM 54 ESQ INDEPENDENCIA,,,,N/A
CARR A HACIA LA HACIENDA LOS MOLINOS,,,,N/A
CALLE REFORMA SUR,"https://www.google.com/maps/search/?api=1&query=21.0066759,-102.6174206",21.0066759,-102.61742,"Valle de Guadalupe, Jalisco, 47384, México"
CALLE GUADLALUPE #62 ESQ CALLE ALCANFORES,,,,N/A
CAMINO REAL A CUAUTOTOLA,"https://www.google.com/maps/search/?api=1&query=20.068611,-97.7969444",20.068611,-97.796944,"Cuautotola, Amixtlán, Puebla, México"
CALLE 6 SUR Y 13 ORIENTE,"https://www.google.com/maps/search/?api=1&query=-35.434726,-71.64702919999999",-35.434726,-71.6470292,"Calle 13 Oriente, Paso Moya, Talca, Provincia de Talca, Región del Maule, 3461761, Chile"
CAMINO REAL 215,"https://www.google.com/maps/search/?api=1&query=-12.09635,-77.03569",-12.09635,-77.0356,"Avenida Víctor Andrés Belaúnde, El Rosario, San Isidro, Lima, Lima Metropolitana, Lima, 15027, Perú"
CANAL DE VALSEQUILLO,,,,N/A
LIBRAMIENTO DE TECAMACHALCO A XOCHIMILCO,"https://www.google.com/maps/search/?api=1&query=19.2572314,-99.1029664",19.2572314,-99.102966,"Calle Xaltocan, Xochimilco, Ciudad de México, 16090, México"
CARRETERA CHICONCUAUTLA-HUAUCHINANGO,"https://www.google.com/maps/search/?api=1&query=20.1569267,-97.9653103",20.1569267,-97.96531,"Capultitla, Xaltepuxtla, Tlaola, Puebla, México"
CAMINO A TEPIZILA,,,,N/A
CAMINO A STA CRUZ 1571,,,,N/A
CALLE VISTA HERMOSA NO. 33 ENTRE PRIVADA MORELOS Y PRIV VISTA HERMOSA,"https://www.google.com/maps/search/?api=1&query=18.6813049,-99.1013498",18.6813049,-99.101349,"Tlaltizapan, Tlaltizapán de Zapata, Morelos, México"
IGNACIO ZARAGOZA 6 ESQ AVENIDA 2 OTE,,,,N/A
CARRETERA CAMINO A TEHUACÁN VIEJO ESQUINA CALLE LOS LIMONES COLONIA LA GARAMBULLERA,"https://www.google.com/maps/search/?api=1&query=18.4665063,-97.40038009999999",18.4665063,-97.4003801,"Calle 5 de Mayo, Tehuacán, Puebla, 75700, México"
"BARRANCA EL CASCABEL DE SAN LORENZO OMETEPEC, BARRIO LA PURÍSIMA.","https://www.google.com/maps/search/?api=1&query=18.8600621,-97.8571959",18.8600621,-97.857195,"Calle La Redonda, San Lorenzo Ometepec, Tochtepec, Puebla, 75600, México"
CAMINO DEL TERCER ORDEN TETELA- IZUCAR,"https://www.google.com/maps/search/?api=1&query=18.5991249,-98.4677851",18.5991249,-98.467785,"Calle Guadalupe Victoria, Izúcar, Izúcar de Matamoros, Puebla, 74400, México"
CARRETERA EL EMPALME XALAPA KM 3+100,"https://www.google.com/maps/search/?api=1&query=19.5437751,-96.91018059999999",19.5437751,-96.9101806,"Privada Gobernador Gonzalo Vázquez Vela, El Mirador, Xalapa, Veracruz, 91143, México"
AUTOPISTA ATLICAYOTL KM 23,"https://www.google.com/maps/search/?api=1&query=18.98376,-98.3166303",18.98376,-98.31663,"Boulevard Vía Atlixcáyotl, Santa Clara Ocoyucan, Ocoyucan, Puebla, 72850, México"
AVE LIBERTAD NUM 3626 - CIPRES,,,,N/A
VICENTE GUERRERO 112 ESQUINA MELCHOR OCAMPO COL. MIGUEL HIDALGO DE PINO SUAREZ,"https://www.google.com/maps/search/?api=1&query=19.42438,-99.13293999999999",19.42438,-99.13294,"Plaza Comercial Pino Suárez, Plaza San Lucas, Cuauhtémoc, Ciudad de México, 06080, México"
DOMICILIO CONOCIDO,,,,N/A
ELEKTRA 15 - CERRADA DE LA ESTRELLA,"https://www.google.com/maps/search/?api=1&query=19.2215915,-100.1350994",19.2215915,-100.135099,"Ejido San Gaspar, Valle de Bravo, Estado de México, 52100, México"
CALLE SEDESOL #29 ENTRE 17 Y 24 DE FEBRERO,,,,N/A
CARRETERA ZIHUATEUTLA - OCOMANTLA,"https://www.google.com/maps/search/?api=1&query=20.2322908,-97.9090557",20.2322908,-97.909055,"Carretera Venustiano Carranza, Ocomantla, Zihuateutla, Puebla, México"
IGNACIO ALLENDE 12945 ESQ VENUSTIANO CARRANZA,"https://www.google.com/maps/search/?api=1&query=20.1179116,-102.6547355",20.1179116,-102.654735,"Calle Francisco Villa, San Pedro Cahro, Venustiano Carranza, Michoacán, 59160, México"
CARRETERA A TOTOLA ·2,,,,N/A
CALLE SAN MIGUEL,"https://www.google.com/maps/search/?api=1&query=36.6236524,-4.4991215",36.6236524,-4.499121,"yogu yogu Frozen Yogurt, 15, Calle San Miguel, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España"
CALLE UNIVERSIDAD DE VERACRUZ NUM 1628 - U.CHAPINGO,"https://www.google.com/maps/search/?api=1&query=19.173773,-96.1342241",19.173773,-96.134224,"Oxxo, Calzada Simón Bolívar, Ignacio Zaragoza, Municipio de Veracruz, Veracruz, 91919, México"
CALLE PINO SUAREZ S-N COL. 20 DE NOVIEMBRE,"https://www.google.com/maps/search/?api=1&query=18.9141424,-98.5242909",18.9141424,-98.52429,"Calle Pino Suárez, Atlixco, Puebla, 74363, México"
CARR SANTA CRUZ ALTURA KM 3,,,,N/A
CALLE 20 DE NOVIEMBRE S-N,,,,N/A
PASANDO VIAZ DE TREN DE ZOZUTLA,"https://www.google.com/maps/search/?api=1&query=18.7550081,-97.6520984",18.7550081,-97.652098,"Calle José González Soto, San Miguel Zozutla, Yehualtepec, Puebla, México"
CALLE BENITO JUAREZ,,,,N/A
CALLE FRANCISCO ZARABIA SN,"https://www.google.com/maps/search/?api=1&query=16.9871827,-96.7241767",16.9871827,-96.724176,"San Juan Bautista la Raya, Santa Cruz Xoxocotlán, Oaxaca, 71238, México"
16 DE SEPTIEMBRE --URANGA,,,,N/A
GUADALUPE VICTORIA --EJIDO,,,,N/A
CALLE PRINCIPAL ESQ. PORFIRIO DIAZ,,,,N/A
AUTOPISTA MEX-PUE-7CALZADA IGNACIO ZARAGOZA,"https://www.google.com/maps/search/?api=1&query=19.0412894,-98.20620129999999",19.0412894,-98.2062013,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
DOMICILIO CONOCIDO,,,,N/A
"CALLE PRINCIPAL S-N, EJIDO PALO GACHO",,,,N/A
CALLEJON VEGONIA NUM 69 ESQ. CARR A SAN BALTAZAR,"https://www.google.com/maps/search/?api=1&query=20.3731903,-100.9480486",20.3731903,-100.948048,"18, Calle Begonia, Guadalupe, Cortazar, Guanajuato, 38490, México"
CARRETERA ESTATAL TEHUACAN-TEOTITLAN EN LA CURVA DE GARIBALDI,"https://www.google.com/maps/search/?api=1&query=18.4454334,-97.3791142",18.4454334,-97.379114,"Calle 21 Sur, Tehuacán, Puebla, 75700, México"
AVENIDA DE LAS HARAS - A TOPAR CON ANTIGUO CAMINO A LAS HARAS,"https://www.google.com/maps/search/?api=1&query=19.0211613,-98.1294554",19.0211613,-98.129455,"Avenida Las Haras, Municipio de Puebla, Puebla, 72365, México"
CARR NAUTLA 256,"https://www.google.com/maps/search/?api=1&query=20.2066604,-96.7729224",20.2066604,-96.772922,"Calle Allende, Nautla, Veracruz, México"
QUERETARO 10110 ESQUINA MICHOACAN Y PUEBLA,"https://www.google.com/maps/search/?api=1&query=20.5887932,-100.3898881",20.5887932,-100.389888,"21, Avenida Ignacio Zaragoza, Centro Histórico, Centro, Delegación Centro Histórico, Santiago de Querétaro, Municipio de Querétaro, Querétaro, 76000, México"
C. BENITO JUAREZ NUM 32 ENTRE BOULEVARD XONACATEPEC Y FCO I MADERO,"https://www.google.com/maps/search/?api=1&query=19.0780178,-98.1113484",19.0780178,-98.111348,"Boulevard Xonacatepec, Municipio de Puebla, Puebla, 72229, México"
CALLE ALDAMA S-N,"https://www.google.com/maps/search/?api=1&query=20.9103994,-100.7435071",20.9103994,-100.743507,"57, Calle Aldama, Zona Centro, San Miguel de Allende, Guanajuato, 37700, México"
89 OTE 411 ESQUINA PRIVADA 6 SUR,"https://www.google.com/maps/search/?api=1&query=18.9937576,-98.2179694",18.9937576,-98.217969,"Privada 89 A Oriente, Municipio de Puebla, Puebla, 72470, México"
REVOLUCION -ACATZINGO,"https://www.google.com/maps/search/?api=1&query=18.9833329,-97.783333",18.9833329,-97.78333,"Calle 6 Oriente, Acatzingo de Hidalgo, Acatzingo, Puebla, 75150, México"
CALLE INDEPENDENCIA NUM. 19,,,,N/A
AVENIDA JUAREZ S-N -,,,,N/A
CARR LA FAMA A SAN SAN MIGUEL ESPEJO,,,,N/A
"CEDRO 102,","https://www.google.com/maps/search/?api=1&query=19.294476,-99.069502",19.294476,-99.0695,"Calle Cedros, Colonia El Molino Tezonco, Iztapalapa, Ciudad de México, 09940, México"
CAMINO DE TERRACERIA QUE CONECTA COAPAN Y LA CANTERA,"https://www.google.com/maps/search/?api=1&query=18.4752005,-97.3697182",18.4752005,-97.369718,"Camino al Interior de las Granjas, Tehuacán, Puebla, 75740, México"
DOMICILIO CONOCIDO DOS RIOS,,,,N/A
CALLE AGUSTIN ITURBIDE NTE,"https://www.google.com/maps/search/?api=1&query=21.0125082,-102.6152208",21.0125082,-102.61522,"Valle de Guadalupe, Jalisco, 47384, México"
"CALLE DEL BACHILLERATO, COLONIA LA LOMA",,,,N/A
"CARRETERA CAXHUACAN A IXTEPEC, LUGAR CONOCIDO SAN CRISTÓBAL","https://www.google.com/maps/search/?api=1&query=16.5611267,-95.0963141",16.5611267,-95.096314,"Ixtepec, Ciudad Ixtepec, Oaxaca, 70110, México"
"BARRIO DE BARTOLO, MUNICIPIO DE Zacatlán, PUE.","https://www.google.com/maps/search/?api=1&query=19.9440858,-97.95979899999999",19.9440858,-97.959799,"Calle Benito Juárez García, Eloxochitlán (Zacatzingo), Zacatlán, Puebla, 73310, México"
SAN LUIS POTOSI 10316 - AVENIDA PUEBLA,"https://www.google.com/maps/search/?api=1&query=22.1564699,-100.9855409",22.1564699,-100.98554,"Calle García Diego, Fraccionamiento Tequisquiapan, San Luis Potosí, Municipio de San Luis Potosí, San Luis Potosí, 78250, México"
PRIV. 4 NORTE ENTRE 4 Y 6 ORIENTE,"https://www.google.com/maps/search/?api=1&query=-33.0175233,-71.5423357",-33.0175233,-71.542335,"6 Oriente, Conjunto Residencial Benidorm, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520534, Chile"
CALLE 3 PONIENTE,"https://www.google.com/maps/search/?api=1&query=19.0528412,-98.2170779",19.0528412,-98.217077,"La Porta, Avenida 3 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72090, México"
CAMINO DE TERRACERÍA EL PARAJE DENOMINADO TLACO CRUZ,,,,N/A
ACOCOTLA S-N,"https://www.google.com/maps/search/?api=1&query=19.3732556,-98.02330049999999",19.3732556,-98.0233005,"Tocatlán, Tlaxcala, 90460, México"
AUTOPISTA PUEBLA ORIZABA A LA ALTURA DEL KILÓMETRO 219,"https://www.google.com/maps/search/?api=1&query=18.8504744,-97.1036396",18.8504744,-97.103639,"Jardín de Niños Beatriz Velasco de Alemán, Calle Norte 6, Centro, Orizaba, Veracruz, 94300, México"
DOMICILIO CONOCIDO,,,,N/A
LATERAL A PERIFERICO - BOULEVARD CLAVIJERO,"https://www.google.com/maps/search/?api=1&query=19.0246096,-98.1406145",19.0246096,-98.140614,"Boulevard Clavijero, Municipio de Puebla, Puebla, 72365, México"
"AUTOPISTA VERACRUZ PUEBLA, A LA ALTURA DEL KILÓMETRO 219 CON SENTIDO A PUEBLA","https://www.google.com/maps/search/?api=1&query=19.0414398,-98.2062727",19.0414398,-98.206272,"Avenida 15 Poniente, Centro Histórico de Puebla, Municipio de Puebla, Puebla, 72000, México"
CALLE ÁLVARO OBREGÓN Y ABELARDO RODRÍGUEZ,,,,N/A
"BARRANCA, ENTRADA A FRACCIONAMIENTOIONAMIENTO VALLE DEL SOL","https://www.google.com/maps/search/?api=1&query=-10.7525374,-77.7599218",-10.7525374,-77.759921,"Alaska, Jirón Alfonso Ugarte, Barranca, Lima, Perú"
CARRETERO DE ATLEQUIZAYAN AL ENTRONQUE HACIA EL MUNICIPIO DE IXTEPEC,"https://www.google.com/maps/search/?api=1&query=20.012966,-97.62392299999999",20.012966,-97.623923,"Calle 16 de Septiembre, Atlequizayan, Puebla, México"
"BLVR VICENTE SUAREZ:- 19.0415514,-98.1637781",,,,N/A
CARRETERA 150 TEHUACAN ORIZABA A LA ALTURA DE- CFE-,"https://www.google.com/maps/search/?api=1&query=18.8504744,-97.1036396",18.8504744,-97.103639,"Jardín de Niños Beatriz Velasco de Alemán, Calle Norte 6, Centro, Orizaba, Veracruz, 94300, México"
143E PTE - 17 Y 19 SUR 1735,,,,N/A
"TERRENOS DE CULTIVO DEL PARAJE DE LA LUZ, EJIDOS DE SAN MIGUEL XALTEPEC","https://www.google.com/maps/search/?api=1&query=18.8744381,-97.6148214",18.8744381,-97.614821,"Avenida 5 de Mayo, San Miguel Xaltepec, Palmar de Bravo, Puebla, México"
CAMINO REAL AL BOSQUE ESQ. ALCATRAZ,,,,N/A
AVENIDA DE LAS TORRES AVENIDA DEL ROBLE,"https://www.google.com/maps/search/?api=1&query=19.051227,-98.1472195",19.051227,-98.147219,"Avenida de las Torres, Municipio de Puebla, Puebla, 72320, México"
MINA S-N,,,,N/A
CALLE GONZÁLEZ ORTEGA,,,,N/A
CALLE ZACAPOAXTLA ESQ Zacatlán,"https://www.google.com/maps/search/?api=1&query=19.9350819,-97.9611534",19.9350819,-97.961153,"Calle Juan C Bonilla, Zacatlán, Puebla, 73310, México"
"DOMICILIO CONOCIDO, BARRIO DE XILIAPAN",,,,N/A
TERRENO DE CULTIVO DE LA COLONIA LA LUZ DE LA COMUNIDAD DE JESÚS NAZARENO,,,,N/A
AUTOPISTA TLAXCO TEJOCOTAL KM 38 + 500,"https://www.google.com/maps/search/?api=1&query=19.61766,-98.1174721",19.61766,-98.117472,"Tlaxco, Tlaxcala, México"
CAMINO A SAN ANDRES AZUMIATLA DESVIACION A LA IXTLA,"https://www.google.com/maps/search/?api=1&query=18.9456982,-98.2330766",18.9456982,-98.233076,"Calle Santa Cruz de la Ixtla, Municipio de Puebla, Puebla, 72590, México"
CALLE COL.LA PERLA Y LA JOYA,"https://www.google.com/maps/search/?api=1&query=19.1250925,-104.3411705",19.1250925,-104.34117,"Manzanillo, Colima, 28200, México"
"ENTRADA A LOS PINOS, COMUNIDAD DE TILAPA","https://www.google.com/maps/search/?api=1&query=14.5044853,-92.1806423",14.5044853,-92.180642,"Los Almendros, La Blanca, San Marcos, Guatemala"
"CALLE EMILIANO ZAPATA Y CALLE 6 DE JUNIO 19.107037, -98.144538","https://www.google.com/maps/search/?api=1&query=38.7587938,-3.3879935",38.7587938,-3.387993,"Calle del Seis de Junio, Valdepeñas, Ciudad Real, Castilla-La Mancha, 13300, España"
PRIV YUCATAN NUM 203 - AVENIDA 2 SUR,"https://www.google.com/maps/search/?api=1&query=20.7098786,-89.0943377",20.7098786,-89.094337,"Huhí, Yucatán, México"
"AHUATEPEC, HUEYAPAN, PUEBLA.","https://www.google.com/maps/search/?api=1&query=19.8825658,-97.4454858",19.8825658,-97.445485,"Palacio Municipal, Avenida Miguel Hidalgo Sur, Hueyapan, Puebla, México"
BARRANCA PARALELA A LA CALLE VERACRUZ DE LA COMUNIDAD DE SAN SEBASTIÁN VILLANUEVA,"https://www.google.com/maps/search/?api=1&query=-10.7525374,-77.7599218",-10.7525374,-77.759921,"Alaska, Jirón Alfonso Ugarte, Barranca, Lima, Perú"
CAMINO DE TERRACERÍA ANTES DE LA CAPILLA DEL SEÑOR DE TEJALPA. RUMBO A CARRETERA CUAPIAXTLA- ACATLÁN DE OSORIO,"https://www.google.com/maps/search/?api=1&query=18.2019204,-98.0484434",18.2019204,-98.048443,"Tacos, Avenida Reforma, Acatlán de Osorio, Acatlán, Puebla, México"
REVOLUCION - 16 DE SEPTIEMBRE E INDEPENDENCIA,,,,N/A
"19.102384,-98.0718364","https://www.google.com/maps/search/?api=1&query=19.1060775,-98.06973500000001",19.1060775,-98.069735,"Municipio de Puebla, Puebla, México"
"CALLE JOSÉ MARIA MORELOS ESQUINA CON EL CARRIL, SAN MIGUEL ZOZUTLA","https://www.google.com/maps/search/?api=1&query=18.7582344,-97.6485022",18.7582344,-97.648502,"San Miguel Zozutla, Yehualtepec, Puebla, México"
CANAL DE SAN APARICIO AVILA CAMACHO,,,,N/A
CALLE EMILIANO ZAPATA NUM. 2,,,,N/A
Nicolás Bravo -AVENIDA REVOLUCION E HIDALGO,"https://www.google.com/maps/search/?api=1&query=19.8754826,-98.5715841",19.8754826,-98.571584,"Tepeapulco - Santo Tomás, Bellavista, Tlanalapa, Hidalgo, 43850, México"
"CARRETERA FEDERAL APROXIMADAMENTE KM-144+500,",,,,N/A
JOSEFA ORTIZ ENTRE 5 Y 7 SUR,,,,N/A
"SAN DIEGO ECATEPEC NO, 101","https://www.google.com/maps/search/?api=1&query=19.5521556,-99.0841864",19.5521556,-99.084186,"Calle San Diego, Colonia Tablas del Pozo, Ecatepec de Morelos, Estado de México, 55520, México"
CAMINO DE TERRACERIA,"https://www.google.com/maps/search/?api=1&query=19.2982965,-98.8704471",19.2982965,-98.870447,"Jardines de San Marcos, San Marcos Huixtoco, Chalco, Estado de México, 56643, México"
CAMINO REAL A CHOLULA ESQ CON PERIFERICO,"https://www.google.com/maps/search/?api=1&query=19.0486803,-98.2638446",19.0486803,-98.263844,"Calle Antiguo Camino Real a Cholula, Tlaxcalancingo (San Bernardino), San Andrés Cholula, Puebla, 72754, México"
"COL. EL ARENAL, CAMINO A SAN PEDRO",,,,N/A
CAMINO A LA RESURRECCIÓN,"https://www.google.com/maps/search/?api=1&query=19.0824102,-98.1353916",19.0824102,-98.135391,"Avenida Resurrección, Municipio de Puebla, Puebla, 72228, México"
3 SUR ESQUINA SAN FRANSICO,"https://www.google.com/maps/search/?api=1&query=37.7749295,-122.4194155",37.7749295,-122.419415,"Market Street & South Van Ness Avenue, Market Street, Hayes Valley, San Francisco, CAL Fire Northern Region, California, 94102, United States"
CALLE LA PALMA NUMERO 4,"https://www.google.com/maps/search/?api=1&query=40.4261764,-3.701617",40.4261764,-3.70161,"4, Calle de la Palma, Malasaña, Universidad, Centro, Madrid, Comunidad de Madrid, 28004, España"
CALLE 5 DE FEBRERO NO. 71,"https://www.google.com/maps/search/?api=1&query=19.4269807,-99.1352182",19.4269807,-99.135218,"Oxxo, Calle 5 de Febrero, Centro Urbano, Cuauhtémoc, Ciudad de México, 06080, México"
VICENTE GUERRERO 14 ESQ MOCTEZUMA Y LA LUZ,,,,N/A
CARRETERA ESTATAL AXOCHIAPAN - CHIAUTLA DE TAPIA A LA ALTURA DEL PARAJE DENOMINADO EL BASURERO PERTENECIENTE A LA JUNTA AUXILIAR DE TLANCUALPICAN,"https://www.google.com/maps/search/?api=1&query=18.5036585,-98.75362369999999",18.5036585,-98.7536237,"Calle Galeana, Axochiapan, Morelos, México"
COMANDANCIA DE CHICHIQUILA,"https://www.google.com/maps/search/?api=1&query=19.1990849,-97.06754389999999",19.1990849,-97.0675439,"Esc. Telesecundaria, Avenida Ignacio Zaragoza, San José, Chichiquila, Puebla, México"
CALLE 16 DE SEPTIEMBRE ESQUINA 119 OTE,,,,N/A
CANAL DE VALSEQUILLO,,,,N/A
PRIVADA LAURELES NUM 798-18 Y 20 PONIENTE,"https://www.google.com/maps/search/?api=1&query=18.4762056,-97.39456349999999",18.4762056,-97.3945635,"IMSS Hospital General de Zona 15 Tehuacán, Avenida José Garci Crespo, Tehuacán, Puebla, 75740, México"
AVENIDA TLAXCALA Y 7 OTE,,,,N/A
DOMICILIO CONOCIDO LOCALIDAD XOLANGO,"https://www.google.com/maps/search/?api=1&query=20.2204771,-98.095626",20.2204771,-98.09562,"Huauchinango, Puebla, México"
INMEIDACIONES DE SAN MIGUEL ESPEJO,"https://www.google.com/maps/search/?api=1&query=19.0956536,-98.0676178",19.0956536,-98.067617,"Calle Manuel Ávila Camacho, Municipio de Puebla, Puebla, México"
CAMINOS DE TERRACERÍA LA PARTE DE ATRÁS DE GRANJAS CARROL DE MÉXICO,"https://www.google.com/maps/search/?api=1&query=19.5624898,-97.2551124",19.5624898,-97.255112,"Calle Tenochtitlan, Perote, Veracruz, 91270, México"
CALLE MORELOS NO. 1 COL. CENTRO,"https://www.google.com/maps/search/?api=1&query=19.4323666,-99.1481625",19.4323666,-99.148162,"Módulo Abogadas de Las Mujeres, 20, Avenida Morelos, Colonia Tabacalera, Cuauhtémoc, Ciudad de México, 06030, México"
CAMINO DE TERRACERÍA A INMEDIACIONES DE SANTIAGO ALSESECA,"https://www.google.com/maps/search/?api=1&query=18.4752005,-97.3697182",18.4752005,-97.369718,"Camino al Interior de las Granjas, Tehuacán, Puebla, 75740, México"
IDENTRIDAD ESQUINA FEDERALISMO,,,,N/A
CALLE HIDALGO #33,,,,N/A
CARR A ALMAZAN,"https://www.google.com/maps/search/?api=1&query=41.5128796,-2.5594214",41.5128796,-2.559421,"SO-P-4076, Tejerizas, Almazán, Soria, Castilla y León, 42211, España"
LOCALIDAD DENOMINADA CARACOLES,,,,N/A
CALLE 7 PONIENTE # 51,,,,N/A
CALZADA OAXACA #3108,"https://www.google.com/maps/search/?api=1&query=16.1499999,-95.58333309999999",16.1499999,-95.5833331,"Santo Domingo Tehuantepec, Oaxaca, 70760, México"
DOMICILIO CONOCIDO LA PEDRERA TEPEHICAN,"https://www.google.com/maps/search/?api=1&query=19.854704,-97.516939",19.854704,-97.51693,"Carretera Interserrana, Tepehicán, Tatauzoquico, Tlatlauquitepec, Puebla, 73906, México"
PRIVADA CENTRAL NUM 2-JORGE MURAD,,,,N/A
AVENIDA DEL PROGRESO 13903-PRIVADA DE LA ABUNDANCIA,"https://www.google.com/maps/search/?api=1&query=18.9658499,-98.24552039999999",18.9658499,-98.2455204,"Calle del Progreso, San Juan Bautista, Municipio de Puebla, Puebla, 72490, México"
CALLE 102 PTE - LAT. AUT. MEX PUEBLA,"https://www.google.com/maps/search/?api=1&query=19.0686279,-98.1271065",19.0686279,-98.127106,"Calle 16 J, Municipio de Puebla, Puebla, 72229, México"
AVENIDA MEXICO ESQ 6 NORTE,,,,N/A
LÍNEA DE PEMEX,"https://www.google.com/maps/search/?api=1&query=17.9562847,-94.7215255",17.9562847,-94.721525,"Linea de Pemex, Jáltipan, Veracruz, 96200, México"
5 SUR ESQ 3 PONIENTE,,,,N/A
CALLE TOLTECA.,"https://www.google.com/maps/search/?api=1&query=19.5833703,-98.9282238",19.5833703,-98.928223,"Privada Tlatelolco, Nexquipayac, Atenco, Estado de México, 55885, México"
LA ZONA ARQUEOLOGICA,,,,N/A
"CAMINO VIEJO A SAN MATEO, JUNTO A CERRO DEL PEDREGAL","https://www.google.com/maps/search/?api=1&query=18.6833333,-98.4166667",18.6833333,-98.416666,"Tepeojuma, Puebla, México"
17 SUR ESQ. 31 PTE,,,,N/A
TRAMO CARRETERO MOLCAXAC - TEPEXI DE RODRIGUEZ KM 28+300,"https://www.google.com/maps/search/?api=1&query=18.5842989,-97.9297331",18.5842989,-97.929733,"Avenida Defensores del 6 de Julio, Tepexi de Rodríguez, Puebla, 74690, México"
PRIVADA TECALI 1 - CALLE PRINCIPAL,"https://www.google.com/maps/search/?api=1&query=18.9022377,-97.9742086",18.9022377,-97.974208,"Calle 7 Sur, Tecali de Herrera, Puebla, México"
PROLONGACIÓN DE INDEPENDENCIA COL. NUEVA,,,,N/A
AVENIDA CAMINO REAL,"https://www.google.com/maps/search/?api=1&query=18.0105181,-66.4894804",18.0105181,-66.48948,"198, Calle Mansión Real, Mansiones de Camino Real, Cintrona, Juana Díaz, Puerto Rico, 00795, United States"
CALLE 5 MAYO NUMERO 40 ENTRE GUILLERMO PRIETO Y LORETO,"https://www.google.com/maps/search/?api=1&query=-3.7436735,-73.25163260000001",-3.7436735,-73.2516326,"Inkafarma, Jirón Putumayo, Iquitos, Maynas, Loreto, 16001, Perú"
COSTADO DE LA CARRETERA ACATZINGO A NOPALUCAN KM 9 + 500,"https://www.google.com/maps/search/?api=1&query=19.2169287,-97.82526759999999",19.2169287,-97.8252676,"Calle 5 Norte, Nopalucan de la Granja, Nopalucan, Puebla, 75000, México"
DOMICILIO CONOCIDO - LOC. PLAN DE AYALA - COL. EL SOMBRERETE,"https://www.google.com/maps/search/?api=1&query=23.6342457,-103.6391657",23.6342457,-103.639165,"Aréchiga del Rebote, Sombrerete, Zacatecas, 99100, México"
"18.915511, -98.223712","https://www.google.com/maps/search/?api=1&query=18.9057556,-98.2260526",18.9057556,-98.226052,"Calle Colorines, La Paz Tlaxcolpan, Municipio de Puebla, Puebla, 72960, México"
"ARCO SUR,","https://www.google.com/maps/search/?api=1&query=41.6262886,-0.9571761",41.6262886,-0.957176,"Avenida 21 de Junio de 2009, Arcosur, Zaragoza, Aragón, 50022, España"
PRIV 15 SUR ESQ DIAGONAL MEXICO,"https://www.google.com/maps/search/?api=1&query=19.0478425,-98.4376987",19.0478425,-98.437698,"Diagonal México, San Buenaventura Nealtican, Nealtican, Puebla, 74190, México"
LIBERTAD NO. 2 ESQ. ADOLFO LÓPEZ MATEOS,,,,N/A
CAMINO A PUEBLO NUEVO,,,,N/A
CALLE PORTUGAL NUM 40,"https://www.google.com/maps/search/?api=1&query=38.34275909999999,-0.4905376",38.3427591,-0.490537,"Alejandrita Von Láser, calle París, Eixample, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, 03003, España"
GRAN AVENIDA - PEDRERA,,,,N/A
AVENIDA ALVARO OBREGON N.18,"https://www.google.com/maps/search/?api=1&query=18.9133595,-97.8205809",18.9133595,-97.82058,"Avenida Álvaro Obregón Norte, Cuapiaxtla de Madero, Puebla, México"
CALLE IGNACIO ZARAGOZA Y GUADALUPE VICTORIA,,,,N/A
